Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,02:25:17.289,Long Strafe Bot,ADSable Hitscan Cone,1.735s,967,433,0.448,433,880,0.492,false
2,02:25:21.406,Long Strafe Bot,ADSable Hitscan Cone,3.858s,1803,480,0.266,442,1640,0.27,false
3,02:25:26.767,Long Strafe Bot,ADSable Hitscan Cone,5.151s,2100,508,0.242,471,1910,0.247,false
4,02:25:28.725,Long Strafe Bot,ADSable Hitscan Cone,1.713s,743,400,0.538,400,676,0.592,false
5,02:25:32.785,Long Strafe Bot,ADSable Hitscan Cone,3.801s,1704,475,0.279,440,1550,0.284,false
6,02:25:36.201,Long Strafe Bot,ADSable Hitscan Cone,3.164s,1319,447,0.339,438,1200,0.365,false
7,02:25:39.297,Long Strafe Bot,ADSable Hitscan Cone,2.866s,967,486,0.503,451,880,0.512,false
8,02:25:41.600,Long Strafe Bot,ADSable Hitscan Cone,1.798s,1000,468,0.468,428,910,0.47,false
9,02:25:46.234,Long Strafe Bot,ADSable Hitscan Cone,4.37s,1704,475,0.279,436,1550,0.281,false
10,02:25:48.907,Long Strafe Bot,ADSable Hitscan Cone,2.038s,1132,477,0.421,434,1030,0.421,false
11,02:25:52.017,Long Strafe Bot,ADSable Hitscan Cone,2.851s,956,462,0.483,434,870,0.499,false
12,02:25:54.854,Long Strafe Bot,ADSable Hitscan Cone,2.569s,1066,473,0.444,441,970,0.455,false
13,02:25:58.348,Long Strafe Bot,ADSable Hitscan Cone,2.492s,1385,475,0.343,441,1260,0.35,false
14,02:26:00.225,Long Strafe Bot,ADSable Hitscan Cone,1.616s,857,433,0.505,433,780,0.555,false
15,02:26:02.685,Long Strafe Bot,ADSable Hitscan Cone,1.754s,978,470,0.481,436,890,0.49,false
16,02:26:06.365,Long Strafe Bot,ADSable Hitscan Cone,3.417s,1561,476,0.305,440,1420,0.31,false
17,02:26:10.584,Long Strafe Bot,ADSable Hitscan Cone,3.962s,1748,457,0.261,437,1590,0.275,false
18,02:26:13.552,Long Strafe Bot,ADSable Hitscan Cone,2.709s,1099,469,0.427,433,1000,0.433,false
19,02:26:18.006,Long Strafe Bot,ADSable Hitscan Cone,4.247s,2023,473,0.234,434,1840,0.236,false
20,02:26:21.768,Long Strafe Bot,ADSable Hitscan Cone,2.794s,1550,472,0.305,440,1410,0.312,false
21,02:26:25.921,Long Strafe Bot,ADSable Hitscan Cone,3.891s,2001,485,0.242,441,1820,0.242,false
22,02:26:30.003,Long Strafe Bot,ADSable Hitscan Cone,3.82s,1506,472,0.313,441,1370,0.322,false
23,02:26:33.436,Long Strafe Bot,ADSable Hitscan Cone,3.173s,1319,473,0.359,433,1200,0.361,false
24,02:26:36.549,Long Strafe Bot,ADSable Hitscan Cone,2.857s,1242,473,0.381,436,1130,0.386,false
25,02:26:39.613,Long Strafe Bot,ADSable Hitscan Cone,2.802s,1242,475,0.382,438,1130,0.388,false
26,02:26:41.783,Long Strafe Bot,ADSable Hitscan Cone,1.434s,802,475,0.592,439,730,0.601,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
ADSable Hitscan Cone,35665,12452,11632.0,32446.0,

Kills:,26
Deaths:,0
Fight Time:,76.882004
Avg TTK:,0
Damage Done:,11632.0
Damage Taken:,0.0
Midairs:,174
Midaired:,0
Directs:,820
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,4170.111328
Scenario:,Ascended Tracking Robots
Hash:,30eb744d26a1edf6e5605136f62e86a6
Game Version:,2.0.5.3
Challenge Start:,02:25:14.099
Pause Count:,20
Pause Duration:,72

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.0
Vert Sens:,7.0
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,131.628525
Resolution Scale,100.0
