Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,20:18:21.328,air_close_short,LG,13.085s,1048,461,0.44,601.142,1366.584,0.44,false
2,20:18:34.795,air1_far_short,LG,12.048s,965,461,0.478,601.142,1258.356,0.478,false
3,20:18:57.512,Bot Profile,LG,21.149s,1693,461,0.272,601.142,2207.635,0.272,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,4111,1467,1912.94104,5360.834961,

Kills:,3
Deaths:,0
Fight Time:,46.282001
Avg TTK:,0
Damage Done:,1912.94104
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,39.696655
Score:,13390.586914
Scenario:,Warzone High Ground Tracking
Hash:,92f5913fa20485b0b9e13c4f71aaffaa
Game Version:,2.0.5.3
Challenge Start:,20:18:07.251
Pause Count:,15
Pause Duration:,615

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.0
Vert Sens:,7.0
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,358.702301
Resolution Scale,100.0
