Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,12:19:06.181,air1_close_long,Track Master 100,11.945001s,1196,750,0.627090,750.000000,1196.000000,0.627090,0
2,12:19:19.795,air1_far_long,Track Master 100,12.496000s,1251,750,0.599520,750.000000,1251.000000,0.599520,0
3,12:19:35.157,air_close_short,Track Master 100,13.834001s,1385,750,0.541516,750.000000,1385.000000,0.541516,0
4,12:19:52.081,air1_far_short,Track Master 100,15.411001s,1542,750,0.486381,750.000000,1542.000000,0.486381,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,5449,3032,3032.0,5449.0,

Kills:,4
Deaths:,0
Fight Time:,53.686001
Avg TTK:,15.24991
Damage Done:,3032.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,1687.102905
Scenario:,AirNunsEasy60s
Hash:,0b5febfe43468ed153b484ab5aeb9098
Game Version:,3.0.3
Challenge Start:,H:M:S.s
Pause Count:,64
Pause Duration:,0.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Apex Legends
Sens Increment:,0.722857
Horiz Sens:,2.3
Vert Sens:,2.3
DPI:,400
FOV:,110.0
FOVScale:,Apex Legends
Hide Gun:,false
Crosshair:,diamond.png
Crosshair Scale:,1.2
Crosshair Color:,0FF0FF000
Resolution:,1920x1080
Avg FPS:,143.394684
Resolution Scale:,100.0
