Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,22:38:22.733,voxTS_Visc_V_1 Bot,LG,1.188s,30,20,0.667,100,150,0.667,false
2,22:38:23.705,voxTS_Visc_V_2 Bot,LG,0.723s,23,20,0.87,100,115,0.87,false
3,22:38:24.905,voxTS_Visc_V_1 Bot,LG,0.19s,20,20,1,100,100,1,false
4,22:38:26.444,voxTS_Visc_V_1 Bot,LG,0.513s,29,20,0.69,100,145,0.69,false
5,22:38:27.310,voxTS_Visc_V_1 Bot,LG,0.638s,23,20,0.87,100,115,0.87,false
6,22:38:28.668,voxTS_Visc_V_1 Bot,LG,0.588s,60,20,0.333,100,300,0.333,false
7,22:38:29.288,voxTS_Visc_V_2 Bot,LG,0.187s,20,20,1,100,100,1,false
8,22:38:30.304,voxTS_Visc_V_2 Bot,LG,0.808s,35,20,0.571,100,175,0.571,false
9,22:38:31.392,voxTS_Visc_V_2 Bot,LG,0.189s,20,20,1,100,100,1,false
10,22:38:32.129,voxTS_Visc_V_3 Bot,LG,0.187s,20,20,1,100,100,1,false
11,22:38:32.861,voxTS_Visc_V_2 Bot,LG,0.478s,21,20,0.952,100,105,0.952,false
12,22:38:33.631,voxTS_Visc_V_3 Bot,LG,0.509s,26,20,0.769,100,130,0.769,false
13,22:38:34.552,voxTS_Visc_V_4 Bot,LG,0.66s,41,20,0.488,100,205,0.488,false
14,22:38:35.418,voxTS_Visc_V_5 Bot,LG,0.653s,49,20,0.408,100,245,0.408,false
15,22:38:36.067,voxTS_Visc_V_4 Bot,LG,0.208s,22,20,0.909,100,110,0.909,false
16,22:38:36.922,voxTS_Visc_V_3 Bot,LG,0.409s,42,20,0.476,100,210,0.476,false
17,22:38:37.624,voxTS_Visc_V_3 Bot,LG,0.278s,29,20,0.69,100,145,0.69,false
18,22:38:38.999,voxTS_Visc_V_3 Bot,LG,0.919s,93,20,0.215,100,465,0.215,false
19,22:38:40.255,voxTS_Visc_V_4 Bot,LG,0.507s,52,20,0.385,100,260,0.385,false
20,22:38:40.873,voxTS_Visc_V_6 Bot,LG,0.188s,20,20,1,100,100,1,false
21,22:38:42.395,voxTS_Visc_V_4 Bot,LG,1.297s,84,20,0.238,100,420,0.238,false
22,22:38:43.492,voxTS_Visc_V_5 Bot,LG,0.589s,60,20,0.333,100,300,0.333,false
23,22:38:44.325,voxTS_Visc_V_7 Bot,LG,0.598s,42,20,0.476,100,210,0.476,false
24,22:38:45.011,voxTS_Visc_V_5 Bot,LG,0.186s,20,20,1,100,100,1,false
25,22:38:45.785,voxTS_Visc_V_8 Bot,LG,0.523s,37,20,0.541,100,185,0.541,false
26,22:38:47.065,voxTS_Visc_V_6 Bot,LG,1.264s,69,20,0.29,100,345,0.29,false
27,22:38:48.579,voxTS_Visc_V_6 Bot,LG,0.76s,77,20,0.26,100,385,0.26,false
28,22:38:49.477,voxTS_Visc_V_5 Bot,LG,0.456s,47,20,0.426,100,235,0.426,false
29,22:38:50.467,voxTS_Visc_V_7 Bot,LG,0.517s,53,20,0.377,100,265,0.377,false
30,22:38:51.875,voxTS_Visc_V_8 Bot,LG,0.975s,99,33,0.333,165,495,0.333,false
31,22:38:52.274,voxTS_Visc_V_9 Bot,LG,0.183s,19,7,0.368,35,95,0.368,false
32,22:38:52.903,voxTS_Visc_V_7 Bot,LG,0.186s,20,20,1,100,100,1,false
33,22:38:53.830,voxTS_Visc_V_9 Bot,LG,0.702s,48,20,0.417,100,240,0.417,false
34,22:38:54.452,voxTS_Visc_V_10 Bot,LG,0.187s,20,20,1,100,100,1,false
35,22:38:55.258,voxTS_Visc_V_10 Bot,LG,0.448s,46,20,0.435,100,230,0.435,false
36,22:38:55.916,voxTS_Visc_V_11 Bot,LG,0.249s,26,20,0.769,100,130,0.769,false
37,22:38:56.522,voxTS_Visc_V_4 Bot,LG,0.352s,22,20,0.909,100,110,0.909,false
38,22:38:57.572,voxTS_Visc_V_8 Bot,LG,0.635s,65,20,0.308,100,325,0.308,false
39,22:38:58.705,voxTS_Visc_V_6 Bot,LG,0.882s,74,20,0.27,100,370,0.27,false
40,22:38:59.346,voxTS_Visc_V_5 Bot,LG,0.436s,26,20,0.769,100,130,0.769,false
41,22:38:59.886,voxTS_Visc_V_11 Bot,LG,0.207s,22,20,0.909,100,110,0.909,false
42,22:39:00.474,voxTS_Visc_V_6 Bot,LG,0.236s,25,20,0.8,100,125,0.8,false
43,22:39:01.459,voxTS_Visc_V_12 Bot,LG,0.732s,62,20,0.323,100,310,0.323,false
44,22:39:02.372,voxTS_Visc_V_12 Bot,LG,0.775s,58,20,0.345,100,290,0.345,false
45,22:39:03.440,voxTS_Visc_V_7 Bot,LG,0.657s,67,20,0.299,100,335,0.299,false
46,22:39:04.299,voxTS_Visc_V_7 Bot,LG,0.641s,49,20,0.408,100,245,0.408,false
47,22:39:05.992,voxTS_Visc_V_8 Bot,LG,1.291s,115,34,0.296,170,575,0.296,false
48,22:39:06.621,voxTS_Visc_V_13 Bot,LG,0.378s,28,6,0.214,30,140,0.214,false
49,22:39:07.474,voxTS_Visc_V_13 Bot,LG,0.594s,40,20,0.5,100,200,0.5,false
50,22:39:08.405,voxTS_Visc_V_14 Bot,LG,0.681s,52,20,0.385,100,260,0.385,false
51,22:39:09.810,voxTS_Visc_V_8 Bot,LG,1.153s,100,20,0.2,100,500,0.2,false
52,22:39:10.451,voxTS_Visc_V_14 Bot,LG,0.384s,22,20,0.909,100,110,0.909,false
53,22:39:11.368,voxTS_Visc_V_9 Bot,LG,0.687s,48,20,0.417,100,240,0.417,false
54,22:39:12.194,voxTS_Visc_V_9 Bot,LG,0.398s,41,20,0.488,100,205,0.488,false
55,22:39:12.958,voxTS_Visc_V_9 Bot,LG,0.319s,33,20,0.606,100,165,0.606,false
56,22:39:13.777,voxTS_Visc_V_15 Bot,LG,0.566s,40,20,0.5,100,200,0.5,false
57,22:39:15.168,voxTS_Visc_V_15 Bot,LG,1.133s,103,20,0.194,100,515,0.194,false
58,22:39:16.109,voxTS_Visc_V_10 Bot,LG,0.518s,53,20,0.377,100,265,0.377,false
59,22:39:16.767,voxTS_Visc_V_10 Bot,LG,0.19s,20,20,1,100,100,1,false
60,22:39:17.402,voxTS_Visc_V_10 Bot,LG,0.376s,26,20,0.769,100,130,0.769,false
61,22:39:18.206,voxTS_Visc_V_16 Bot,LG,0.553s,43,20,0.465,100,215,0.465,false
62,22:39:19.171,voxTS_Visc_V_11 Bot,LG,0.712s,45,20,0.444,100,225,0.444,false
63,22:39:20.182,voxTS_Visc_V_16 Bot,LG,0.752s,55,20,0.364,100,275,0.364,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,2785,1260,6300.0,13925.0,

Kills:,63
Deaths:,0
Fight Time:,35.377998
Avg TTK:,0
Damage Done:,6300.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,63.0
Scenario:,voxTS Viscose Varied
Hash:,1918d44d4f05569f3fc3259451992a26
Game Version:,2.0.5.2
Challenge Start:,22:38:20.479
Pause Count:,6
Pause Duration:,222

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,5.0
Vert Sens:,5.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,261.80127
Resolution Scale,100.0
